,Player,Week,CALCAVGYdsPass2,CALCAVGCmp%Pass,CALCAVGTgtRec,CALCAVG1DPass,CALCAVGTDPass,CALCAVGRateRec,CALCAVGRecY_ind,CALCAVGCmpPass,CALCAVGYdsPass1,CALCAVGIntPass,CALCAVGTDRec,CALCAVG1DRec,CALCAVGY/APass,CALCAVGSkPass,CALCAVG1DRush,CALCAVGAttPass,CALCAVGRecRec,CALCAVGY/ARush,CALCAVGSkYdsPass,CALCAVGCtch%Rec,CALCAVGAttRush,CALCAVGTDRush,CALCAVGYdsRec,CALCAVGYdsRush,UniquePlayer,Position,Name + ID,Name,ID_x,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,HomeTeam,AwayTeam,OpposingTeam,OpposingTeamAbbrev_x,OffenseTeam,ID_y,OpposingTeamAbbrev_y,CALCAVGGOFNS,CALCAVGPlaysOFNS,CALCAVGToGoOFNS,CALCAVGYdsOFNS,CALCAVG1st%OFNS,CALCAVGTO%OFNS,CALCAVGTDOFNS,CALCAVGFGOFNS,CALCAVGnanOFNS,CALCAVGIntOFNS,CALCAVGFmbOFNS,CALCAVGSkOFNS,CALCAVGPassOFNS,CALCAVGRushOFNS,CALCAVGFGOFNS1,CALCAVGPuntOFNS,ID,OpposingTeamAbbrev,CALCAVGGDFNS,CALCAVGPlaysDFNS,CALCAVGToGoDFNS,CALCAVGYdsDFNS,CALCAVG1st%DFNS,CALCAVGTO%DFNS,CALCAVGTDDFNS,CALCAVGFGDFNS,CALCAVGnanDFNS,CALCAVGIntDFNS,CALCAVGFmbDFNS,CALCAVGSkDFNS,CALCAVGPassDFNS,CALCAVGRushDFNS,CALCAVGFGDFNS1,CALCAVGPuntDFNS
638,Darrell Henderson,11,0.0,0.0,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.7777777777777778,0.0,0.0,3.888888888888889,0.0,1.2222222222222223,4.442222222222222,0.0,0.5833333333333334,11.333333333333334,0.4444444444444444,13.88888888888889,54.0,Darrell Henderson Jr.RB15260882,RB,Darrell Henderson Jr. (15784625),Darrell Henderson Jr.,15784625,RB/FLEX,5300,LAR@TB 11/23/2020 08:15PM ET,LAR,11.68,TB,LAR,TB,15260886,15260882,15260886,TB,1.0,80.88888888888889,7.355555555555556,4.877777777777777,0.27588888888888885,0.01566666666666667,3.0,1.1111111111111112,22.444444444444443,0.6666666666666666,0.6666666666666666,1.4444444444444444,37.111111111111114,31.11111111111111,1.5555555555555556,4.0,15260882,LAR,1.0,76.4,7.630000000000001,3.9200000000000004,0.21880000000000002,0.022199999999999998,2.5,1.3,16.9,1.2,0.5,3.2,38.6,22.9,1.4,4.4
647,Darren Fells,11,0.0,0.0,2.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,1.5,0.0,0.0,0.0,0.0,2.125,0.0,0.0,0.753,0.0,0.0,30.75,0.0,Darren FellsTE15260889,TE,Darren Fells (15785281),Darren Fells,15785281,TE/FLEX,2900,NE@HOU 11/22/2020 01:00PM ET,HOU,7.45,HOU,NE,NE,15260865,15260889,15260865,NE,1.0,72.44444444444444,7.433333333333333,4.888888888888889,0.25455555555555553,0.012555555555555556,2.5555555555555554,1.5555555555555556,18.444444444444443,0.5555555555555556,0.3333333333333333,2.888888888888889,36.44444444444444,22.333333333333332,2.0,3.6666666666666665,15260889,HOU,1.0,70.0,7.333333333333333,5.044444444444444,0.27355555555555555,0.02377777777777778,2.4444444444444446,1.8888888888888888,19.11111111111111,1.2222222222222223,0.4444444444444444,1.4444444444444444,28.77777777777778,29.0,2.0,2.7777777777777777
654,Darren Waller,11,0.0,0.0,8.444444444444445,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.4444444444444444,3.3333333333333335,0.0,0.0,0.0,0.0,5.888888888888889,0.0,0.0,0.6813333333333333,0.0,0.0,47.888888888888886,0.0,Darren WallerTE15260876,TE,Darren Waller (15785231),Darren Waller,15785231,TE/FLEX,5600,KC@LV 11/22/2020 08:20PM ET,LV,13.57,LV,KC,KC,15260868,15260876,15260868,KC,1.0,78.33333333333333,7.0,4.722222222222221,0.2594444444444444,0.014777777777777779,3.111111111111111,2.2222222222222223,20.333333333333332,0.2222222222222222,0.8888888888888888,1.5555555555555556,33.0,31.22222222222222,2.4444444444444446,2.6666666666666665,15260876,LV,1.0,79.22222222222223,7.366666666666668,4.366666666666666,0.247,0.01922222222222222,2.3333333333333335,1.4444444444444444,19.77777777777778,1.0,0.5555555555555556,2.111111111111111,36.22222222222222,29.11111111111111,2.0,3.2222222222222223
662,Davante Adams,11,0.0,0.0,11.571428571428571,0.0,0.0,0.0,1.2857142857142858,0.0,0.0,0.0,1.2857142857142858,5.571428571428571,0.0,0.0,0.0,0.0,8.714285714285714,0.0,0.0,0.7675714285714286,0.0,0.0,105.85714285714286,0.0,Davante AdamsWR15260875,WR,Davante Adams (15784847),Davante Adams,15784847,WR/FLEX,8600,GB@IND 11/22/2020 04:25PM ET,GB,28.16,IND,GB,IND,15260867,15260875,15260867,IND,1.0,77.0,7.433333333333334,5.122222222222222,0.2603333333333333,0.007333333333333334,3.6666666666666665,1.3333333333333333,20.11111111111111,0.3333333333333333,0.2222222222222222,1.2222222222222223,36.111111111111114,27.444444444444443,1.3333333333333333,3.111111111111111,15260875,GB,1.0,74.11111111111111,7.611111111111111,3.8666666666666663,0.22522222222222224,0.01977777777777778,2.0,1.2222222222222223,16.88888888888889,1.2222222222222223,0.2222222222222222,2.3333333333333335,34.111111111111114,26.0,1.5555555555555556,4.222222222222222
671,David Johnson,11,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.25,0.0,0.0,2.875,0.0,2.0,4.43125,0.0,0.573,12.875,0.375,20.125,51.0,David JohnsonRB15260889,RB,David Johnson (15784637),David Johnson,15784637,RB/FLEX,5100,NE@HOU 11/22/2020 01:00PM ET,HOU,11.99,HOU,NE,NE,15260865,15260889,15260865,NE,1.0,72.44444444444444,7.433333333333333,4.888888888888889,0.25455555555555553,0.012555555555555556,2.5555555555555554,1.5555555555555556,18.444444444444443,0.5555555555555556,0.3333333333333333,2.888888888888889,36.44444444444444,22.333333333333332,2.0,3.6666666666666665,15260889,HOU,1.0,70.0,7.333333333333333,5.044444444444444,0.27355555555555555,0.02377777777777778,2.4444444444444446,1.8888888888888888,19.11111111111111,1.2222222222222223,0.4444444444444444,1.4444444444444444,28.77777777777778,29.0,2.0,2.7777777777777777
686,David Moore,11,0.0,0.0,3.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,1.4444444444444444,0.0,0.0,0.4444444444444444,0.0,2.4444444444444446,3.5555555555555554,0.0,0.7871111111111111,0.5555555555555556,0.0,36.888888888888886,5.111111111111111,David MooreWR15260881,WR,David Moore (15784999),David Moore,15784999,WR/FLEX,3500,ARI@SEA 11/19/2020 08:20PM ET,SEA,9.31,SEA,ARI,ARI,15260888,15260881,15260888,ARI,1.0,79.55555555555556,7.411111111111111,5.088888888888888,0.2788888888888889,0.01922222222222222,4.111111111111111,1.1111111111111112,22.22222222222222,1.1111111111111112,0.4444444444444444,3.3333333333333335,40.55555555555556,23.77777777777778,1.1111111111111112,3.6666666666666665,15260881,SEA,1.0,82.11111111111111,7.777777777777778,4.488888888888889,0.2608888888888889,0.013333333333333332,2.4444444444444446,1.8888888888888888,21.555555555555557,0.8888888888888888,0.3333333333333333,2.4444444444444446,41.22222222222222,26.444444444444443,2.111111111111111,3.888888888888889
694,David Njoku,11,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.6666000000000001,0.0,0.0,20.4,0.0,David NjokuTE15260885,TE,David Njoku (15785275),David Njoku,15785275,TE/FLEX,3000,PHI@CLE 11/22/2020 01:00PM ET,CLE,6.04,CLE,PHI,PHI,15260862,15260885,15260862,PHI,1.0,73.88888888888889,7.588888888888889,4.699999999999999,0.26066666666666666,0.01522222222222222,2.7777777777777777,1.2222222222222223,19.444444444444443,0.7777777777777778,0.3333333333333333,1.3333333333333333,29.77777777777778,30.88888888888889,1.4444444444444444,3.2222222222222223,15260885,CLE,1.0,82.33333333333333,7.98888888888889,4.2333333333333325,0.24622222222222223,0.012777777777777777,3.0,1.6666666666666667,20.22222222222222,0.3333333333333333,0.6666666666666666,3.4444444444444446,37.333333333333336,30.444444444444443,1.8888888888888888,4.777777777777778
711,DeAndre Carter,11,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,8.0,0.0,DeAndre CarterWR15260889,WR,DeAndre Carter (15785153),DeAndre Carter,15785153,WR/FLEX,3000,NE@HOU 11/22/2020 01:00PM ET,HOU,0.09,HOU,NE,NE,15260865,15260889,15260865,NE,1.0,72.44444444444444,7.433333333333333,4.888888888888889,0.25455555555555553,0.012555555555555556,2.5555555555555554,1.5555555555555556,18.444444444444443,0.5555555555555556,0.3333333333333333,2.888888888888889,36.44444444444444,22.333333333333332,2.0,3.6666666666666665,15260889,HOU,1.0,70.0,7.333333333333333,5.044444444444444,0.27355555555555555,0.02377777777777778,2.4444444444444446,1.8888888888888888,19.11111111111111,1.2222222222222223,0.4444444444444444,1.4444444444444444,28.77777777777778,29.0,2.0,2.7777777777777777
719,DeAndre Hopkins,11,0.0,0.0,9.777777777777779,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.4444444444444444,4.666666666666667,0.0,0.0,0.0,0.0,7.444444444444445,0.0,0.0,0.7664444444444445,0.0,0.0,95.66666666666667,0.0,DeAndre HopkinsWR15260888,WR,DeAndre Hopkins (15784849),DeAndre Hopkins,15784849,WR/FLEX,8100,ARI@SEA 11/19/2020 08:20PM ET,ARI,21.23,SEA,ARI,SEA,15260881,15260888,15260881,SEA,1.0,82.0,7.644444444444446,5.177777777777778,0.2893333333333333,0.017444444444444443,3.5555555555555554,1.6666666666666667,23.666666666666668,0.8888888888888888,0.5555555555555556,1.4444444444444444,36.0,32.0,2.111111111111111,3.2222222222222223,15260888,ARI,1.0,87.55555555555556,7.411111111111111,5.088888888888889,0.2961111111111111,0.01877777777777778,3.3333333333333335,2.111111111111111,25.88888888888889,1.0,0.6666666666666666,2.4444444444444446,47.333333333333336,25.666666666666668,2.4444444444444446,2.5555555555555554
729,DeSean Jackson,11,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.25,0.0,3.25,3.0,0.0,0.51325,0.25,0.0,38.75,3.0,DeSean JacksonWR15260862,WR,DeSean Jackson (15785165),DeSean Jackson,15785165,WR/FLEX,3000,PHI@CLE 11/22/2020 01:00PM ET,PHI,7.42,CLE,PHI,CLE,15260885,15260862,15260885,CLE,1.0,80.44444444444444,7.900000000000001,4.111111111111111,0.2372222222222222,0.025555555555555557,2.5555555555555554,1.0,19.11111111111111,1.3333333333333333,0.6666666666666666,3.7777777777777777,42.111111111111114,24.0,1.4444444444444444,4.333333333333333,15260862,PHI,1.0,78.88888888888889,7.433333333333333,4.522222222222222,0.2828888888888889,0.019666666666666666,3.111111111111111,1.4444444444444444,22.666666666666668,0.7777777777777778,0.7777777777777778,2.4444444444444446,40.22222222222222,26.333333333333332,1.7777777777777777,2.3333333333333335
737,DeVante Parker,11,0.0,0.0,6.222222222222222,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,2.7777777777777777,0.0,0.0,0.0,0.0,4.222222222222222,0.0,0.0,0.6825555555555556,0.0,0.0,51.333333333333336,0.0,DeVante ParkerWR15260890,WR,DeVante Parker (15784905),DeVante Parker,15784905,WR/FLEX,5700,MIA@DEN 11/22/2020 04:05PM ET,MIA,11.69,DEN,MIA,DEN,15260873,15260890,15260873,DEN,1.0,73.11111111111111,7.122222222222222,4.300000000000001,0.24955555555555556,0.01588888888888889,2.6666666666666665,2.2222222222222223,18.444444444444443,0.7777777777777778,0.3333333333333333,1.5555555555555556,32.111111111111114,27.22222222222222,2.3333333333333335,4.222222222222222,15260890,MIA,1.0,82.33333333333333,7.699999999999999,4.366666666666667,0.232,0.012777777777777779,2.7777777777777777,2.4444444444444446,19.11111111111111,0.6666666666666666,0.3333333333333333,2.4444444444444446,38.22222222222222,29.22222222222222,2.7777777777777777,3.888888888888889
745,Demarcus Robinson,11,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.625,0.0,0.0,0.0,0.0,2.625,0.0,0.0,0.672875,0.0,0.0,27.5,0.0,Demarcus RobinsonWR15260868,WR,Demarcus Robinson (15784997),Demarcus Robinson,15784997,WR/FLEX,3500,KC@LV 11/22/2020 08:20PM ET,KC,6.75,LV,KC,LV,15260876,15260868,15260876,LV,1.0,78.0,7.444444444444445,5.188888888888888,0.28877777777777774,0.008888888888888889,3.6666666666666665,1.6666666666666667,22.555555555555557,0.1111111111111111,0.5555555555555556,1.3333333333333333,38.55555555555556,25.77777777777778,1.8888888888888888,3.111111111111111,15260868,KC,1.0,78.11111111111111,7.699999999999999,4.833333333333332,0.27322222222222226,0.012888888888888889,3.0,1.7777777777777777,21.333333333333332,0.7777777777777778,0.2222222222222222,1.2222222222222223,38.55555555555556,25.333333333333332,2.0,3.0
753,Deonte Harris,11,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.25,0.0,0.0,0.125,0.0,2.375,2.875,0.0,0.820875,0.625,0.0,23.0,3.5,Deonte HarrisWR15260880,WR,Deonte Harris (15785029),Deonte Harris,15785029,WR/FLEX,3200,ATL@NO 11/22/2020 01:00PM ET,NO,5.65,NO,ATL,ATL,15260883,15260880,15260883,ATL,1.0,80.11111111111111,7.222222222222222,4.688888888888888,0.278,0.014444444444444446,3.3333333333333335,2.0,22.11111111111111,0.3333333333333333,0.7777777777777778,1.4444444444444444,36.333333333333336,29.555555555555557,2.111111111111111,3.3333333333333335,15260880,NO,1.0,78.0,7.3888888888888875,5.211111111111111,0.2703333333333333,0.013777777777777778,3.3333333333333335,1.5555555555555556,21.11111111111111,0.7777777777777778,0.3333333333333333,1.5555555555555556,40.44444444444444,22.77777777777778,1.7777777777777777,3.4444444444444446
761,Derek Carr,11,-8.777777777777779,68.37777777777778,0.0,11.444444444444445,1.7777777777777777,106.2,0.0,21.77777777777778,239.55555555555554,0.2222222222222222,0.0,0.0,7.544444444444445,1.5555555555555556,1.1111111111111112,31.444444444444443,0.0,4.12,-8.777777777777779,0.0,3.0,0.0,0.0,13.11111111111111,Derek CarrQB15260876,QB,Derek Carr (15784512),Derek Carr,15784512,QB,5300,KC@LV 11/22/2020 08:20PM ET,LV,17.89,LV,KC,KC,15260868,15260876,15260868,KC,1.0,78.33333333333333,7.0,4.722222222222221,0.2594444444444444,0.014777777777777779,3.111111111111111,2.2222222222222223,20.333333333333332,0.2222222222222222,0.8888888888888888,1.5555555555555556,33.0,31.22222222222222,2.4444444444444446,2.6666666666666665,15260876,LV,1.0,79.22222222222223,7.366666666666668,4.366666666666666,0.247,0.01922222222222222,2.3333333333333335,1.4444444444444444,19.77777777777778,1.0,0.5555555555555556,2.111111111111111,36.22222222222222,29.11111111111111,2.0,3.2222222222222223
770,Derrick Henry,11,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,5.333333333333333,0.0,1.2222222222222223,4.772222222222222,0.0,0.4518888888888889,22.333333333333332,0.8888888888888888,9.666666666666666,105.11111111111111,Derrick HenryRB15260871,RB,Derrick Henry (15784567),Derrick Henry,15784567,RB/FLEX,8000,TEN@BAL 11/22/2020 01:00PM ET,TEN,19.7,BAL,TEN,BAL,15260866,15260871,15260866,BAL,1.0,78.0,7.3999999999999995,4.755555555555556,0.2636666666666667,0.0054444444444444445,3.3333333333333335,1.3333333333333333,20.666666666666668,0.3333333333333333,0.1111111111111111,1.4444444444444444,32.666666666666664,30.88888888888889,2.2222222222222223,3.5555555555555554,15260871,TEN,1.0,77.22222222222223,7.711111111111112,4.155555555555555,0.2401111111111111,0.020111111111111114,2.2222222222222223,0.7777777777777778,18.555555555555557,0.4444444444444444,1.1111111111111112,2.7777777777777777,39.0,24.22222222222222,1.2222222222222223,4.444444444444445
779,Deshaun Watson,11,-15.555555555555555,67.83333333333334,0.0,13.0,2.0,106.44444444444444,0.0,22.77777777777778,282.1111111111111,0.5555555555555556,0.0,0.0,8.433333333333334,2.888888888888889,1.8888888888888888,33.44444444444444,0.0,5.403333333333333,-15.555555555555555,0.0,5.333333333333333,0.1111111111111111,0.0,25.88888888888889,Deshaun WatsonQB15260889,QB,Deshaun Watson (15784493),Deshaun Watson,15784493,QB,6500,NE@HOU 11/22/2020 01:00PM ET,HOU,23.32,HOU,NE,NE,15260865,15260889,15260865,NE,1.0,72.44444444444444,7.433333333333333,4.888888888888889,0.25455555555555553,0.012555555555555556,2.5555555555555554,1.5555555555555556,18.444444444444443,0.5555555555555556,0.3333333333333333,2.888888888888889,36.44444444444444,22.333333333333332,2.0,3.6666666666666665,15260889,HOU,1.0,70.0,7.333333333333333,5.044444444444444,0.27355555555555555,0.02377777777777778,2.4444444444444446,1.8888888888888888,19.11111111111111,1.2222222222222223,0.4444444444444444,1.4444444444444444,28.77777777777778,29.0,2.0,2.7777777777777777
786,Devin Duvernay,11,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,1.5555555555555556,4.555555555555555,0.0,0.7222222222222222,0.2222222222222222,0.0,19.333333333333332,4.555555555555555,Devin DuvernayWR15260866,WR,Devin Duvernay (15785113),Devin Duvernay,15785113,WR/FLEX,3000,TEN@BAL 11/22/2020 01:00PM ET,BAL,4.61,BAL,TEN,TEN,15260871,15260866,15260871,TEN,1.0,75.66666666666667,7.78888888888889,4.5777777777777775,0.2542222222222222,0.01588888888888889,2.7777777777777777,1.7777777777777777,19.22222222222222,0.6666666666666666,0.5555555555555556,2.5555555555555554,30.22222222222222,32.666666666666664,1.8888888888888888,3.888888888888889,15260866,BAL,1.0,81.88888888888889,7.144444444444446,4.855555555555556,0.2784444444444445,0.018777777777777775,3.2222222222222223,1.1111111111111112,22.77777777777778,1.0,0.5555555555555556,1.2222222222222223,41.888888888888886,26.666666666666668,1.2222222222222223,3.2222222222222223
802,Devontae Booker,11,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,1.875,0.0,1.125,5.8925,0.0,0.75,6.125,0.375,7.75,38.0,Devontae BookerRB15260876,RB,Devontae Booker (15784835),Devontae Booker,15784835,RB/FLEX,4000,KC@LV 11/22/2020 08:20PM ET,LV,7.95,LV,KC,KC,15260868,15260876,15260868,KC,1.0,78.33333333333333,7.0,4.722222222222221,0.2594444444444444,0.014777777777777779,3.111111111111111,2.2222222222222223,20.333333333333332,0.2222222222222222,0.8888888888888888,1.5555555555555556,33.0,31.22222222222222,2.4444444444444446,2.6666666666666665,15260876,LV,1.0,79.22222222222223,7.366666666666668,4.366666666666666,0.247,0.01922222222222222,2.3333333333333335,1.4444444444444444,19.77777777777778,1.0,0.5555555555555556,2.111111111111111,36.22222222222222,29.11111111111111,2.0,3.2222222222222223
819,Diontae Johnson,11,0.0,0.0,8.125,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.5,2.875,0.0,0.0,0.0,0.0,4.625,1.625,0.0,0.536625,0.25,0.0,53.25,1.625,Diontae JohnsonWR15260860,WR,Diontae Johnson (15784893),Diontae Johnson,15784893,WR/FLEX,5900,PIT@JAX 11/22/2020 01:00PM ET,PIT,13.36,JAX,PIT,JAX,15260884,15260860,15260884,JAX,1.0,79.11111111111111,7.577777777777778,4.333333333333333,0.24533333333333335,0.011111111111111112,3.4444444444444446,1.5555555555555556,19.444444444444443,0.4444444444444444,0.4444444444444444,1.1111111111111112,38.666666666666664,26.444444444444443,1.5555555555555556,4.333333333333333,15260860,PIT,1.0,78.33333333333333,7.355555555555554,5.322222222222222,0.268,0.01311111111111111,3.4444444444444446,2.111111111111111,21.0,0.7777777777777778,0.2222222222222222,1.0,34.55555555555556,30.22222222222222,2.4444444444444446,2.7777777777777777
828,Dontrelle Inman,11,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.8333333333333333,0.0,0.0,0.0,0.0,2.8333333333333335,0.0,0.0,0.6833333333333332,0.0,0.0,24.666666666666668,0.0,Dontrelle InmanWR15260891,WR,Dontrelle Inman (15785021),Dontrelle Inman,15785021,WR/FLEX,3200,CIN@WAS 11/22/2020 01:00PM ET,WAS,7.3,WAS,CIN,CIN,15260869,15260891,15260869,CIN,1.0,78.66666666666667,7.644444444444444,4.133333333333333,0.23822222222222228,0.021333333333333333,2.3333333333333335,1.3333333333333333,18.88888888888889,0.7777777777777778,0.7777777777777778,3.3333333333333335,40.77777777777778,23.88888888888889,1.8888888888888888,4.222222222222222,15260891,WAS,1.0,78.55555555555556,7.411111111111111,5.166666666666667,0.27355555555555555,0.014222222222222223,3.111111111111111,1.8888888888888888,21.11111111111111,0.8888888888888888,0.2222222222222222,1.2222222222222223,37.44444444444444,26.666666666666668,2.3333333333333335,3.4444444444444446
836,Drew Brees,11,-7.777777777777778,72.68888888888888,0.0,12.777777777777779,2.0,109.57777777777777,0.0,24.333333333333332,244.0,0.3333333333333333,0.0,0.0,7.300000000000001,1.1111111111111112,0.4444444444444444,33.111111111111114,0.0,0.0,-7.777777777777778,0.0,1.6666666666666667,0.2222222222222222,0.0,0.1111111111111111,Drew BreesQB15260880,QB,Drew Brees (15784492),Drew Brees,15784492,QB,6600,ATL@NO 11/22/2020 01:00PM ET,NO,19.22,NO,ATL,ATL,15260883,15260880,15260883,ATL,1.0,80.11111111111111,7.222222222222222,4.688888888888888,0.278,0.014444444444444446,3.3333333333333335,2.0,22.11111111111111,0.3333333333333333,0.7777777777777778,1.4444444444444444,36.333333333333336,29.555555555555557,2.111111111111111,3.3333333333333335,15260880,NO,1.0,78.0,7.3888888888888875,5.211111111111111,0.2703333333333333,0.013777777777777778,3.3333333333333335,1.5555555555555556,21.11111111111111,0.7777777777777778,0.3333333333333333,1.5555555555555556,40.44444444444444,22.77777777777778,1.7777777777777777,3.4444444444444446
845,Drew Lock,11,-11.285714285714286,50.4,0.0,10.428571428571429,1.0,63.00000000000001,0.0,18.714285714285715,213.85714285714286,1.4285714285714286,0.0,0.0,6.114285714285714,1.5714285714285714,0.8571428571428571,34.0,0.0,1.9785714285714284,-11.285714285714286,0.0,3.142857142857143,0.2857142857142857,0.0,9.285714285714286,Drew LockQB15260873,QB,Drew Lock (15784507),Drew Lock,15784507,QB,5400,MIA@DEN 11/22/2020 04:05PM ET,DEN,14.05,DEN,MIA,MIA,15260890,15260873,15260890,MIA,1.0,80.22222222222223,8.077777777777778,4.155555555555555,0.2098888888888889,0.028555555555555556,2.111111111111111,2.0,16.88888888888889,1.7777777777777777,0.5555555555555556,2.5555555555555554,40.55555555555556,24.88888888888889,2.111111111111111,4.111111111111111,15260873,DEN,1.0,79.88888888888889,7.155555555555556,4.688888888888889,0.2667777777777778,0.020444444444444446,2.6666666666666665,0.5555555555555556,21.22222222222222,0.8888888888888888,0.7777777777777778,2.4444444444444446,38.888888888888886,27.11111111111111,1.0,4.222222222222222
853,Drew Sample,11,0.0,0.0,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.6345555555555555,0.0,0.0,20.333333333333332,0.0,Drew SampleTE15260869,TE,Drew Sample (15785289),Drew Sample,15785289,TE/FLEX,2700,CIN@WAS 11/22/2020 01:00PM ET,CIN,4.26,WAS,CIN,WAS,15260891,15260869,15260891,WAS,1.0,86.11111111111111,7.7555555555555555,4.1,0.2542222222222222,0.014555555555555556,2.3333333333333335,2.111111111111111,22.0,0.5555555555555556,0.6666666666666666,3.5555555555555554,44.666666666666664,26.333333333333332,2.3333333333333335,4.333333333333333,15260869,CIN,1.0,74.66666666666667,8.055555555555555,4.2444444444444445,0.23333333333333328,0.016333333333333335,2.5555555555555554,1.8888888888888888,17.444444444444443,0.8888888888888888,0.3333333333333333,3.0,32.333333333333336,29.0,2.0,4.222222222222222
862,Duke Johnson,11,0.0,0.0,2.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,1.1428571428571428,0.0,2.0,2.562857142857143,0.0,0.6071428571428571,6.857142857142857,0.14285714285714285,15.571428571428571,21.285714285714285,Duke JohnsonRB15260889,RB,Duke Johnson (15784623),Duke Johnson,15784623,RB/FLEX,5400,NE@HOU 11/22/2020 01:00PM ET,HOU,6.4,HOU,NE,NE,15260865,15260889,15260865,NE,1.0,72.44444444444444,7.433333333333333,4.888888888888889,0.25455555555555553,0.012555555555555556,2.5555555555555554,1.5555555555555556,18.444444444444443,0.5555555555555556,0.3333333333333333,2.888888888888889,36.44444444444444,22.333333333333332,2.0,3.6666666666666665,15260889,HOU,1.0,70.0,7.333333333333333,5.044444444444444,0.27355555555555555,0.02377777777777778,2.4444444444444446,1.8888888888888888,19.11111111111111,1.2222222222222223,0.4444444444444444,1.4444444444444444,28.77777777777778,29.0,2.0,2.7777777777777777
870,Dwayne Haskins,11,-25.25,60.074999999999996,0.0,12.5,1.0,80.0,0.0,22.25,234.75,0.75,0.0,0.0,6.4,3.25,0.75,36.5,0.0,3.1075,-25.25,0.0,3.25,0.25,0.0,7.5,Dwayne Haskins Jr.QB15260891,QB,Dwayne Haskins Jr. (15784521),Dwayne Haskins Jr.,15784521,QB,4900,CIN@WAS 11/22/2020 01:00PM ET,WAS,15.14,WAS,CIN,CIN,15260869,15260891,15260869,CIN,1.0,78.66666666666667,7.644444444444444,4.133333333333333,0.23822222222222228,0.021333333333333333,2.3333333333333335,1.3333333333333333,18.88888888888889,0.7777777777777778,0.7777777777777778,3.3333333333333335,40.77777777777778,23.88888888888889,1.8888888888888888,4.222222222222222,15260891,WAS,1.0,78.55555555555556,7.411111111111111,5.166666666666667,0.27355555555555555,0.014222222222222223,3.111111111111111,1.8888888888888888,21.11111111111111,0.8888888888888888,0.2222222222222222,1.2222222222222223,37.44444444444444,26.666666666666668,2.3333333333333335,3.4444444444444446
878,Emmanuel Sanders,11,0.0,0.0,6.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.42857142857142855,3.0,0.0,0.0,0.0,0.0,4.428571428571429,0.0,0.0,0.7224285714285715,0.0,0.0,49.57142857142857,0.0,Emmanuel SandersWR15260880,WR,Emmanuel Sanders (15784929),Emmanuel Sanders,15784929,WR/FLEX,4900,ATL@NO 11/22/2020 01:00PM ET,NO,12.39,NO,ATL,ATL,15260883,15260880,15260883,ATL,1.0,80.11111111111111,7.222222222222222,4.688888888888888,0.278,0.014444444444444446,3.3333333333333335,2.0,22.11111111111111,0.3333333333333333,0.7777777777777778,1.4444444444444444,36.333333333333336,29.555555555555557,2.111111111111111,3.3333333333333335,15260880,NO,1.0,78.0,7.3888888888888875,5.211111111111111,0.2703333333333333,0.013777777777777778,3.3333333333333335,1.5555555555555556,21.11111111111111,0.7777777777777778,0.3333333333333333,1.5555555555555556,40.44444444444444,22.77777777777778,1.7777777777777777,3.4444444444444446
