,Unnamed: 0,Unnamed: 1,Week,Year,GID,Name,Pos,Team,h/a,Oppt,DK points,DK salary,Player_x,CmpPass,AttPass,Cmp%Pass,YdsPass1,TDPass,IntPass,SkPass,YdsPass2,Y/APass,1DPass,RateRec,TgtRec,RecRec,Ctch%Rec,YdsRec,TDRec,1DRec,AttRush,YdsRush,Y/ARush,TDRush,1DRush,SkYdsPass,Player_y,CALCAVGPPDOFFCmpPass,CALCAVGPPDOFFAttPass,CALCAVGPPDOFFCmp%Pass,CALCAVGPPDOFFYdsPass1,CALCAVGPPDOFFTDPass,CALCAVGPPDOFFIntPass,CALCAVGPPDOFFSkPass,CALCAVGPPDOFFYdsPass2,CALCAVGPPDOFFY/APass,CALCAVGPPDOFF1DPass,CALCAVGPPDOFFRateRec,CALCAVGPPDOFFTgtRec,CALCAVGPPDOFFRecRec,CALCAVGPPDOFFCtch%Rec,CALCAVGPPDOFFYdsRec,CALCAVGPPDOFFTDRec,CALCAVGPPDOFF1DRec,CALCAVGPPDOFFAttRush,CALCAVGPPDOFFYdsRush,CALCAVGPPDOFFY/ARush,CALCAVGPPDOFFTDRush,CALCAVGPPDOFF1DRush,CALCAVGPPDOFFSkYdsPass,OffenseUID,TmOFNS,CALCAVGPTDOFFPlaysOFNS,CALCAVGPTDOFFToGoOFNS,CALCAVGPTDOFFYdsOFNS,CALCAVGPTDOFF1st%OFNS,CALCAVGPTDOFFTO%OFNS,CALCAVGPTDOFFTDOFNS,CALCAVGPTDOFFFGOFNS,CALCAVGPTDOFFnanOFNS,CALCAVGPTDOFFIntOFNS,CALCAVGPTDOFFFmbOFNS,CALCAVGPTDOFFSkOFNS,CALCAVGPTDOFFPassOFNS,CALCAVGPTDOFFRushOFNS,CALCAVGPTDOFFFGOFNS1,CALCAVGPTDOFFPuntOFNS,CALCAVGPTDOFFGDFNS,CALCAVGPTDOFFPlaysDFNS,CALCAVGPTDOFFToGoDFNS,CALCAVGPTDOFFYdsDFNS,CALCAVGPTDOFF1st%DFNS,CALCAVGPTDOFFTO%DFNS,CALCAVGPTDOFFTDDFNS,CALCAVGPTDOFFFGDFNS,CALCAVGPTDOFFnanDFNS,CALCAVGPTDOFFIntDFNS,CALCAVGPTDOFFFmbDFNS,CALCAVGPTDOFFSkDFNS,CALCAVGPTDOFFPassDFNS,CALCAVGPTDOFFRushDFNS,CALCAVGPTDOFFFGDFNS1,CALCAVGPTDOFFPuntDFNS,CALCAVGPTDOFFRkALLSCR,CALCAVGPTDOFFTDALLSCR,CALCAVGPTDOFFXPAALLSCR,CALCAVGPTDOFFXPMALLSCR,CALCAVGPTDOFFFGAALLSCR,CALCAVGPTDOFFFGMALLSCR,CALCAVGPTDOFF2PAALLSCR,CALCAVGPTDOFF2PMALLSCR,CALCAVGPTDOFFSftyALLSCR,CALCAVGPTDOFFRkDSTSCR,CALCAVGPTDOFFKRDSTSCR,CALCAVGPTDOFFPRDSTSCR,CALCAVGPTDOFFIRDSTSCR,CALCAVGPTDOFFFRDSTSCR,CALCAVGPTDOFFORDSTSCR,CALCAVGPTDOFFRetTDDSTSCR,CALCAVGPTDOFFPtsFor,CALCAVGPTDOFFPtsAgainst,DefenseUID,Opponent,CALCAVGPTDOPPPlaysOFNS,CALCAVGPTDOPPToGoOFNS,CALCAVGPTDOPPYdsOFNS,CALCAVGPTDOPP1st%OFNS,CALCAVGPTDOPPTO%OFNS,CALCAVGPTDOPPTDOFNS,CALCAVGPTDOPPFGOFNS,CALCAVGPTDOPPnanOFNS,CALCAVGPTDOPPIntOFNS,CALCAVGPTDOPPFmbOFNS,CALCAVGPTDOPPSkOFNS,CALCAVGPTDOPPPassOFNS,CALCAVGPTDOPPRushOFNS,CALCAVGPTDOPPFGOFNS1,CALCAVGPTDOPPPuntOFNS,CALCAVGPTDOPPGDFNS,CALCAVGPTDOPPPlaysDFNS,CALCAVGPTDOPPToGoDFNS,CALCAVGPTDOPPYdsDFNS,CALCAVGPTDOPP1st%DFNS,CALCAVGPTDOPPTO%DFNS,CALCAVGPTDOPPTDDFNS,CALCAVGPTDOPPFGDFNS,CALCAVGPTDOPPnanDFNS,CALCAVGPTDOPPIntDFNS,CALCAVGPTDOPPFmbDFNS,CALCAVGPTDOPPSkDFNS,CALCAVGPTDOPPPassDFNS,CALCAVGPTDOPPRushDFNS,CALCAVGPTDOPPFGDFNS1,CALCAVGPTDOPPPuntDFNS,CALCAVGPTDOPPRkALLSCR,CALCAVGPTDOPPTDALLSCR,CALCAVGPTDOPPXPAALLSCR,CALCAVGPTDOPPXPMALLSCR,CALCAVGPTDOPPFGAALLSCR,CALCAVGPTDOPPFGMALLSCR,CALCAVGPTDOPP2PAALLSCR,CALCAVGPTDOPP2PMALLSCR,CALCAVGPTDOPPSftyALLSCR,CALCAVGPTDOPPRkDSTSCR,CALCAVGPTDOPPKRDSTSCR,CALCAVGPTDOPPPRDSTSCR,CALCAVGPTDOPPIRDSTSCR,CALCAVGPTDOPPFRDSTSCR,CALCAVGPTDOPPORDSTSCR,CALCAVGPTDOPPRetTDDSTSCR,CALCAVGPTDOPPPtsFor,CALCAVGPTDOPPPtsAgainst,Position,Player,OurProjection
24,1134,4,7,2020,1412,Russell WilsonQB15260881,QB,sea,a,ari,35.92,8000,Russell WilsonQB15260881,33,50,66.0,388,3,3,2,-16,7.8,21,84.4,0,0,0.0,0,0,0,6,84,14.0,0,3,-16,Russell WilsonQB15260881,24.6,33.8,72.84,300.4,3.8,0.6,3.0,-20.0,8.959999999999997,14.0,123.8,0.0,0.0,0.0,0.0,0.0,0.0,4.6,30.6,6.797999999999999,0.0,2.0,-20.0,10021,SEA,76.2,7.380000000000001,5.2,0.27540000000000003,0.0104,4.6,0.4,20.8,0.6,0.2,3.0,37.0,23.4,0.4,4.4,1.0,89.2,7.44,5.26,0.3012,0.0224,2.8,2.4,26.8,1.4,0.6,1.8,49.8,25.6,2.6,2.2,7.0,4.6,4.2,4.2,0.4,0.4,0.4,0.2,0.2,27.8,0.0,0.0,0.0,0.0,0.0,0.0,33.4,27.0,10029,ARI,80.83333333333333,7.883333333333333,4.3,0.2488333333333333,0.011,2.0,1.6666666666666667,20.166666666666668,0.5,0.5,2.833333333333333,39.66666666666666,27.5,2.0,4.166666666666667,1.0,79.5,7.833333333333332,5.05,0.28800000000000003,0.01683333333333334,3.5,1.1666666666666667,22.83333333333333,1.0,0.3333333333333333,1.5,35.666666666666664,30.5,1.5,3.8333333333333335,22.16666666666667,2.0,1.6666666666666667,1.6666666666666667,2.0,1.6666666666666667,0.3333333333333333,0.0,0.0,17.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,18.666666666666668,27.66666666666667,QB,Russell WilsonQB15260881,247.57603454589844
25,1954,9,11,2020,1231,Philip RiversQB15260867,QB,ind,h,gnb,22.42,5600,Philip RiversQB15260867,24,36,66.7,288,3,1,1,-8,8.0,12,107.2,0,0,0.0,0,0,0,1,-1,-1.0,0,0,-8,Philip RiversQB15260867,23.88888888888889,34.77777777777778,69.13333333333333,266.1111111111111,1.2222222222222223,0.7777777777777778,0.8888888888888888,-4.888888888888889,7.811111111111112,13.0,95.18888888888887,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,-0.2222222222222222,-0.06444444444444446,0.0,0.0,-4.888888888888889,10009,IND,77.33333333333333,7.388888888888888,4.788888888888888,0.2625555555555556,0.013555555555555557,2.4444444444444446,2.1111111111111107,20.33333333333333,0.7777777777777778,0.2222222222222222,1.0,36.444444444444436,28.11111111111111,2.333333333333333,2.7777777777777777,1.0,74.1111111111111,7.611111111111112,3.866666666666666,0.22522222222222224,0.01977777777777778,2.0,1.2222222222222223,16.88888888888889,1.2222222222222223,0.2222222222222222,2.333333333333333,34.111111111111114,26.0,1.5555555555555556,4.222222222222221,14.666666666666664,2.888888888888889,2.7777777777777777,2.555555555555556,2.333333333333333,2.1111111111111107,0.1111111111111111,0.1111111111111111,0.2222222222222222,6.111111111111112,0.1111111111111111,0.0,0.3333333333333333,0.0,0.1111111111111111,0.5555555555555556,26.444444444444446,19.444444444444443,10016,GNB,72.55555555555556,7.1,4.677777777777777,0.2591111111111111,0.010888888888888887,2.7777777777777777,1.2222222222222223,18.666666666666668,0.4444444444444444,0.3333333333333333,2.2222222222222223,33.77777777777778,24.33333333333333,1.4444444444444444,3.888888888888889,1.0,77.0,7.433333333333334,5.122222222222222,0.2603333333333333,0.007333333333333334,3.6666666666666665,1.3333333333333333,20.11111111111111,0.3333333333333333,0.2222222222222222,1.2222222222222223,36.111111111111114,27.444444444444446,1.3333333333333333,3.111111111111111,14.666666666666664,3.0,2.6666666666666665,2.555555555555556,1.4444444444444444,1.2222222222222223,0.3333333333333333,0.3333333333333333,0.0,15.555555555555555,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.2222222222222222,24.88888888888889,30.555555555555557,QB,Philip RiversQB15260867,219.6240997314453
26,1990,15,11,2020,1527,Lamar JacksonQB15260866,QB,bal,h,ten,17.54,7300,Lamar JacksonQB15260866,17,29,58.6,186,1,1,1,-9,6.4,9,74.8,0,0,0.0,0,0,0,13,51,3.92,0,4,-9,Lamar JacksonQB15260866,17.555555555555557,27.444444444444446,65.06666666666666,195.77777777777774,1.5555555555555556,0.5555555555555556,2.555555555555556,-14.333333333333336,7.344444444444443,10.111111111111109,97.04444444444445,0.0,0.0,0.0,0.0,0.0,0.0,10.0,58.22222222222222,5.957777777777778,0.3333333333333333,2.888888888888889,-14.333333333333336,10007,BAL,75.66666666666667,7.78888888888889,4.5777777777777775,0.2542222222222222,0.01588888888888889,2.7777777777777777,1.7777777777777777,19.222222222222218,0.6666666666666666,0.5555555555555556,2.555555555555556,30.222222222222218,32.666666666666664,1.8888888888888888,3.888888888888889,1.0,77.22222222222223,7.711111111111113,4.155555555555555,0.2401111111111111,0.020111111111111114,2.2222222222222223,0.7777777777777778,18.555555555555557,0.4444444444444444,1.1111111111111112,2.7777777777777777,39.0,24.222222222222218,1.2222222222222223,4.4444444444444455,16.333333333333332,3.111111111111111,3.111111111111111,3.111111111111111,1.8888888888888888,1.7777777777777777,0.0,0.0,0.0,22.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.4444444444444444,27.11111111111111,18.33333333333333,10013,TEN,81.8888888888889,7.144444444444447,4.855555555555556,0.2784444444444445,0.01877777777777777,3.2222222222222223,1.1111111111111112,22.777777777777782,1.0,0.5555555555555556,1.2222222222222223,41.888888888888886,26.66666666666667,1.2222222222222223,3.2222222222222223,1.0,78.0,7.399999999999999,4.755555555555556,0.2636666666666667,0.005444444444444445,3.333333333333333,1.3333333333333333,20.666666666666668,0.3333333333333333,0.1111111111111111,1.4444444444444444,32.666666666666664,30.88888888888889,2.2222222222222223,3.555555555555556,11.555555555555555,3.333333333333333,3.0,2.7777777777777777,1.2222222222222223,1.1111111111111112,0.3333333333333333,0.0,0.0,10.444444444444443,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,26.11111111111111,27.66666666666667,QB,Lamar JacksonQB15260866,289.58770751953125
27,567,8,4,2020,1412,Russell WilsonQB15260881,QB,sea,a,mia,24.9,7800,Russell WilsonQB15260881,24,34,70.6,360,2,1,2,-17,10.6,17,112.4,0,0,0.0,0,0,0,4,5,1.25,0,1,-17,Russell WilsonQB15260881,26.33333333333333,34.333333333333336,77.03333333333333,308.3333333333333,4.666666666666667,0.3333333333333333,3.0,-18.666666666666668,9.133333333333333,13.666666666666664,135.29999999999998,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,30.0,7.046666666666668,0.0,2.0,-18.666666666666668,10021,SEA,79.33333333333333,7.2666666666666675,5.166666666666667,0.25966666666666666,0.008,5.0,0.3333333333333333,20.33333333333333,0.3333333333333333,0.3333333333333333,3.0,37.66666666666666,25.0,0.3333333333333333,5.0,1.0,90.0,7.333333333333332,5.5,0.2973333333333333,0.022,3.333333333333333,1.6666666666666667,26.66666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,53.33333333333334,22.0,2.0,2.6666666666666665,3.6666666666666665,5.0,4.666666666666667,4.666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,29.0,0.0,0.0,0.0,0.0,0.0,0.0,36.333333333333336,28.66666666666667,10030,MIA,74.0,7.1000000000000005,5.4,0.30166666666666664,0.01833333333333333,3.0,0.3333333333333333,22.33333333333333,0.3333333333333333,1.0,2.333333333333333,34.333333333333336,27.33333333333333,0.6666666666666666,3.6666666666666665,1.0,74.66666666666667,7.0,4.333333333333333,0.2746666666666667,0.015,2.6666666666666665,1.3333333333333333,20.666666666666668,1.0,0.0,1.6666666666666667,34.0,28.33333333333333,1.3333333333333333,4.0,15.0,3.0,3.0,2.6666666666666665,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,21.66666666666667,23.33333333333333,QB,Russell WilsonQB15260881,243.9862823486328
28,845,34,5,2020,1408,Robert Griffin IIIQB15260866,QB,bal,h,cin,-0.1,4400,Robert Griffin IIIQB15260866,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,1,-1,-1.0,0,0,0,Robert Griffin IIIQB15260866,0.5,1.0,50.0,4.5,0.0,0.5,0.0,0.0,4.5,0.5,52.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,10007,BAL,70.0,7.825000000000001,4.8,0.2735,0.01475,3.25,2.0,19.25,0.5,0.5,2.75,27.75,30.0,2.0,3.0,1.0,80.5,7.75,4.55,0.26225,0.0225,2.25,1.0,21.25,0.5,1.25,2.25,42.75,24.0,1.75,3.25,15.0,3.5,3.5,3.5,2.0,2.0,0.0,0.0,0.0,20.0,0.25,0.0,0.0,0.25,0.0,0.5,30.5,18.25,10010,CIN,84.75,7.325,4.875,0.2555,0.0115,2.5,2.5,21.25,1.0,0.0,2.0,37.0,32.5,3.0,3.5,1.0,89.25,7.875,4.125,0.26575,0.01175,2.25,3.0,23.75,0.5,0.5,3.75,47.75,26.0,3.25,4.0,19.75,2.5,2.25,2.25,3.0,2.5,0.25,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,24.75,QB,Robert Griffin IIIQB15260866,8.421401977539062
29,844,17,5,2020,1527,Lamar JacksonQB15260866,QB,bal,h,cin,14.5,7900,Lamar JacksonQB15260866,19,37,51.4,180,2,1,1,-9,4.9,10,71.9,0,0,0.0,0,0,0,2,3,1.5,0,0,-9,Lamar JacksonQB15260866,16.75,24.5,68.825,192.25,1.75,0.25,2.75,-17.5,8.05,10.0,111.725,0.0,0.0,0.0,0.0,0.0,0.0,9.75,58.75,6.65,0.25,2.5,-17.5,10007,BAL,70.0,7.825000000000001,4.8,0.2735,0.01475,3.25,2.0,19.25,0.5,0.5,2.75,27.75,30.0,2.0,3.0,1.0,80.5,7.75,4.55,0.26225,0.0225,2.25,1.0,21.25,0.5,1.25,2.25,42.75,24.0,1.75,3.25,15.0,3.5,3.5,3.5,2.0,2.0,0.0,0.0,0.0,20.0,0.25,0.0,0.0,0.25,0.0,0.5,30.5,18.25,10010,CIN,84.75,7.325,4.875,0.2555,0.0115,2.5,2.5,21.25,1.0,0.0,2.0,37.0,32.5,3.0,3.5,1.0,89.25,7.875,4.125,0.26575,0.01175,2.25,3.0,23.75,0.5,0.5,3.75,47.75,26.0,3.25,4.0,19.75,2.5,2.25,2.25,3.0,2.5,0.25,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,24.75,QB,Lamar JacksonQB15260866,276.5394287109375
30,1065,23,6,2020,1232,Ben RoethlisbergerQB15260860,QB,pit,h,cle,10.98,6700,Ben RoethlisbergerQB15260860,14,22,63.6,162,1,0,2,-20,7.4,5,100.9,0,0,0.0,0,0,0,3,5,1.67,0,1,-20,Ben RoethlisbergerQB15260860,25.0,35.75,69.9,254.0,2.5,0.25,1.5,-14.5,7.1,13.75,110.8,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.5,0.1825,0.0,0.25,-14.5,10001,PIT,81.25,7.725,4.65,0.25525,0.0095,3.5,1.5,20.75,0.25,0.5,1.5,37.25,30.5,1.5,3.75,1.0,74.25,8.5,4.075,0.22325,0.02625,2.75,0.75,16.5,1.5,0.5,5.0,40.75,19.0,1.25,4.5,13.75,3.5,3.25,3.0,1.5,1.5,0.25,0.25,0.25,23.25,0.0,0.0,0.0,0.0,0.0,0.0,29.0,21.75,10027,CLE,81.2,7.5,4.76,0.2862000000000001,0.0308,3.6,1.4,23.6,1.2,1.2,2.4,45.4,22.4,1.4,2.4,1.0,81.2,7.519999999999999,4.7799999999999985,0.2774,0.015,3.6,1.4,22.6,0.8,0.4,1.4,32.2,34.2,1.6,3.2,11.8,3.6,3.0,2.8,1.4,1.4,0.6,0.6,0.0,14.8,0.2,0.0,0.0,0.0,0.0,0.2,29.8,30.8,QB,Ben RoethlisbergerQB15260860,209.01483154296875
31,2273,3,13,2020,1410,Ryan TannehillQB15260871,QB,ten,h,cle,31.56,6200,Ryan TannehillQB15260871,29,45,64.4,389,3,1,3,-20,8.6,18,104.8,0,0,0.0,0,0,0,0,0,0.0,0,0,-20,Ryan TannehillQB15260871,20.545454545454547,31.181818181818183,65.27272727272727,240.54545454545453,2.1818181818181817,0.4545454545454545,1.4545454545454546,-11.545454545454545,7.745454545454546,13.0,106.2272727272727,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.0,0.0,0.0,2.9090909090909087,16.727272727272727,5.083636363636363,0.09090909090909093,1.2727272727272727,-11.545454545454545,10013,TEN,78.54545454545455,7.454545454545454,4.818181818181818,0.2695454545454545,0.0066363636363636356,3.272727272727273,1.6363636363636365,21.272727272727273,0.4545454545454545,0.09090909090909093,1.5454545454545454,32.72727272727273,31.45454545454545,2.363636363636364,3.4545454545454546,1.0,81.18181818181819,7.20909090909091,4.681818181818182,0.2721818181818181,0.017727272727272727,3.0,1.4545454545454546,22.09090909090909,1.0,0.4545454545454545,1.181818181818182,39.72727272727273,27.818181818181817,1.5454545454545454,3.1818181818181817,12.727272727272727,3.636363636363636,3.0909090909090913,2.9090909090909087,2.1818181818181817,1.4545454545454546,0.3636363636363637,0.18181818181818185,0.0,18.454545454545453,0.09090909090909093,0.0,0.0,0.09090909090909093,0.0,0.18181818181818185,29.45454545454545,25.90909090909091,10027,CLE,78.0,7.545454545454544,4.336363636363636,0.26681818181818184,0.02481818181818182,2.727272727272727,1.3636363636363635,21.181818181818183,1.181818181818182,0.7272727272727273,2.636363636363636,40.09090909090909,25.363636363636363,1.6363636363636365,3.0,1.0,75.54545454545455,7.554545454545454,4.6090909090909085,0.2526363636363637,0.014727272727272728,2.636363636363636,1.3636363636363635,19.181818181818183,0.7272727272727273,0.3636363636363637,1.3636363636363635,30.818181818181817,31.363636363636363,1.7272727272727273,3.5454545454545454,14.0,3.0909090909090913,2.636363636363636,2.5454545454545454,1.7272727272727273,1.4545454545454546,0.4545454545454545,0.2727272727272727,0.0,15.545454545454545,0.09090909090909093,0.0,0.09090909090909093,0.0,0.0,0.18181818181818185,26.0,23.72727272727273,QB,Ryan TannehillQB15260871,287.2317810058594
32,1265,22,7,2020,1523,Patrick MahomesQB15260868,QB,kan,a,den,12.0,7400,Patrick MahomesQB15260868,15,23,65.2,200,1,0,3,-25,8.7,8,107.2,0,0,0.0,0,0,0,0,0,0.0,0,0,-25,Patrick MahomesQB15260868,24.0,36.5,67.28333333333333,283.1666666666667,2.5,0.16666666666666666,1.1666666666666667,-6.5,7.8166666666666655,15.0,112.2,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666668,27.5,4.3500000000000005,0.3333333333333333,1.5,-6.5,10008,KAN,80.83333333333333,7.466666666666666,5.133333333333333,0.2863333333333333,0.0085,3.333333333333333,1.6666666666666667,23.16666666666667,0.16666666666666666,0.5,1.1666666666666667,37.66666666666666,29.66666666666667,1.8333333333333333,3.333333333333333,1.0,76.5,7.183333333333335,4.55,0.253,0.01916666666666666,2.5,1.3333333333333333,19.5,1.1666666666666667,0.3333333333333333,2.1666666666666665,33.5,30.0,1.6666666666666667,3.0,10.666666666666666,3.5,3.1666666666666665,2.5,1.8333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,14.666666666666664,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,29.16666666666667,21.166666666666668,10014,DEN,82.0,7.62,4.3,0.2172,0.0136,2.0,2.2,17.8,0.6,0.4,2.8,41.4,26.0,2.8,4.0,1.0,76.6,8.18,3.98,0.20199999999999999,0.0258,1.8,2.4,15.4,1.6,0.4,3.0,36.2,26.8,2.6,3.8,22.2,2.2,1.8,1.4,2.8,2.2,0.4,0.0,0.4,23.2,0.0,0.0,0.2,0.0,0.0,0.2,21.2,20.0,QB,Patrick MahomesQB15260868,246.0158233642578
33,335,9,3,2020,1151,Drew BreesQB15260880,QB,nor,h,gnb,23.52,6200,Drew BreesQB15260880,29,36,80.6,288,3,0,2,-13,8.0,14,127.8,0,0,0.0,0,0,0,0,0,0.0,0,0,-13,Drew BreesQB15260880,22.0,34.0,64.2,236.0,1.5,0.5,0.5,-4.5,6.75,13.0,93.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.5,10020,NOR,76.5,7.35,4.699999999999998,0.276,0.006999999999999999,3.0,1.5,20.5,0.5,0.0,0.5,35.0,26.5,1.5,4.5,1.0,85.5,7.65,4.0,0.245,0.024,3.5,1.5,21.0,1.0,1.0,3.0,40.0,30.5,2.0,3.5,12.0,3.5,3.5,3.5,1.5,1.5,0.0,0.0,0.0,18.0,0.0,0.0,0.5,0.0,0.0,0.5,29.0,28.5,10016,GNB,69.5,7.1,5.05,0.2995,0.0145,3.5,0.5,20.5,1.0,0.0,3.0,32.0,21.5,1.0,3.5,1.0,85.0,7.550000000000002,5.949999999999998,0.2995,0.0,4.5,2.0,25.5,0.0,0.0,0.5,37.5,33.5,2.0,2.0,10.5,3.5,2.0,2.0,1.0,0.5,1.5,1.5,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,41.5,QB,Drew BreesQB15260880,190.37176513671875
34,130,33,2,2020,1530,Taysom HillQB15260880,QB,nor,a,lvr,0.8,4100,Taysom HillQB15260880,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,2,8,4.0,0,0,0,Taysom HillQB15260880,1.0,1.0,100.0,38.0,0.0,0.0,0.0,0.0,38.0,1.0,118.8,1.0,1.0,1.0,14.0,0.0,1.0,3.0,13.0,4.33,0.0,1.0,0.0,10020,NOR,83.0,6.9,3.3,0.18100000000000002,0.0,3.0,2.0,15.0,0.0,0.0,1.0,32.0,34.0,2.0,6.0,1.0,82.0,7.9,3.8,0.22,0.037000000000000005,3.0,1.0,18.0,2.0,1.0,3.0,39.0,26.0,2.0,5.0,6.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,34.0,23.0,10017,LVR,80.0,7.1,4.9,0.263,0.0,3.0,3.0,21.0,0.0,0.0,1.0,35.0,30.0,3.0,2.0,1.0,76.0,6.7,4.9,0.276,0.0,4.0,2.0,21.0,0.0,0.0,0.0,30.0,31.0,2.0,3.0,10.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,34.0,QB,Taysom HillQB15260880,8.804509162902832
35,2117,8,12,2020,1242,Ryan FitzpatrickQB15260890,QB,mia,a,nyj,19.28,5500,Ryan FitzpatrickQB15260890,12,18,66.7,117,0,1,0,0,6.5,6,61.6,0,0,0.0,0,0,0,2,6,3.0,0,0,0,Ryan FitzpatrickQB15260890,21.428571428571427,30.714285714285715,71.3,236.0,1.4285714285714286,1.1428571428571428,1.4285714285714286,-7.0,7.7857142857142865,12.285714285714285,93.42857142857143,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,3.8571428571428568,20.142857142857142,4.741428571428571,0.2857142857142857,1.5714285714285714,-7.0,10030,MIA,73.2,7.31,4.17,0.2449,0.015700000000000002,2.5,2.2,18.1,0.8,0.3,2.0,33.3,26.2,2.3,4.4,1.0,79.3,7.19,4.840000000000002,0.2631,0.0211,2.6,0.7,20.8,0.9,0.8,2.2,38.0,27.7,1.1,4.1,15.4,2.8,2.4,2.4,2.3,2.2,0.4,0.3,0.0,14.8,0.0,0.1,0.0,0.2,0.0,0.3,26.4,20.2,10028,NYJ,80.4,7.8,5.0,0.2738,0.0139,3.1,2.1,22.1,0.7,0.4,1.4,38.2,29.2,2.6,3.0,1.0,73.3,7.56,3.7100000000000013,0.1984,0.016,1.4,1.5,14.3,0.9,0.2,2.7,35.2,23.6,1.7,5.0,10.0,3.4,3.3,3.3,2.6,2.1,0.1,0.0,0.1,13.1,0.0,0.0,0.3,0.0,0.0,0.3,30.0,14.7,QB,Ryan FitzpatrickQB15260890,295.0186767578125
36,590,12,4,2020,1518,Deshaun WatsonQB15260889,QB,hou,h,min,23.9,6600,Deshaun WatsonQB15260889,20,33,60.6,300,2,0,3,-10,9.1,12,110.7,0,0,0.0,0,0,0,5,9,1.8,0,1,-10,Deshaun WatsonQB15260889,21.33333333333333,31.66666666666667,67.43333333333334,264.0,1.3333333333333333,1.0,4.333333333333333,-22.0,8.433333333333334,13.333333333333336,94.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.333333333333332,4.3,0.3333333333333333,1.3333333333333333,-22.0,10031,HOU,68.33333333333333,7.633333333333333,4.5,0.2473333333333333,0.01933333333333333,2.333333333333333,1.0,17.0,1.0,0.3333333333333333,4.333333333333333,36.0,18.0,1.3333333333333333,4.0,1.0,82.33333333333333,6.933333333333334,4.7,0.2886666666666667,0.0,3.0,2.6666666666666665,23.66666666666667,0.0,0.0,2.333333333333333,33.0,36.333333333333336,2.6666666666666665,3.0,19.33333333333333,2.333333333333333,2.0,2.0,1.3333333333333333,1.0,0.3333333333333333,0.0,0.0,13.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,19.0,31.66666666666667,10018,MIN,86.33333333333331,7.466666666666666,5.066666666666666,0.2776666666666667,0.008,3.0,4.0,24.0,0.6666666666666666,0.0,1.3333333333333333,36.66666666666666,35.333333333333336,4.0,2.0,1.0,68.0,7.666666666666668,4.9,0.25166666666666665,0.03466666666666667,3.0,1.0,17.333333333333332,2.0,0.3333333333333333,2.333333333333333,28.33333333333333,24.33333333333333,1.3333333333333333,3.0,16.0,3.0,2.6666666666666665,2.6666666666666665,4.0,4.0,0.3333333333333333,0.0,0.6666666666666666,14.0,0.0,0.0,0.0,0.0,0.0,0.0,32.666666666666664,25.0,QB,Deshaun WatsonQB15260889,218.19503784179688
